ticker,call_date,split,predicted,ground_truth,benchmark_rel_return_pct,hit,recommendation,thesisHealth,thesisDelta,stumbleType,credibilityDelta,ratchetTranche,activeDriverCount,blindSpotsTriggered_raw,blindSpotsTriggered_count,threatMechanismImpaired,mitigationArgumentPresent,recommendedSize,capPercent,freshMoneyAllocation
IBM,2020-10-19,train,neutral,bearish,-15.35,False,Hold,Intact,unknown,Execution,neutral,,,[],0,False,True,18,35,10
IBM,2021-01-21,train,neutral,bearish,-6.45,False,Hold,Intact,unknown,Execution,neutral,,4,[],0,False,True,8,50,5
IBM,2021-04-19,train,neutral,neutral,-0.79,True,Hold,Intact,unknown,None,neutral,,4,[],0,False,True,8,50,5
IBM,2021-07-19,train,neutral,bearish,-6.59,False,Hold,Intact,unknown,None,neutral,,3,[],0,False,True,8,8,5
IBM,2021-10-20,train,neutral,neutral,3.66,True,Hold,Intact,unknown,None,neutral,,3,[],0,False,True,4,4,2
IBM,2022-01-24,train,neutral,bullish,9.85,False,Hold,Intact,unknown,None,neutral,,3,[],0,False,True,18,50,12
IBM,2022-04-19,train,neutral,bullish,11.8,False,Hold,Intact,unknown,None,neutral,,4,[],0,False,True,8,50,5
IBM,2022-07-18,train,neutral,neutral,0.97,True,Hold,Intact,unknown,None,neutral,,4,[],0,False,True,8,50,5
IBM,2022-10-19,train,neutral,bearish,-9.28,False,Hold,Intact,flat,None,positive,,4,[],0,False,True,8,50,5
IBM,2023-01-25,train,bearish,bearish,-13.56,True,Trim,Intact,unknown,Execution,negative,1,2,[],0,False,True,4,50,2
IBM,2023-04-19,train,neutral,bullish,6.93,False,Hold,Intact,unknown,Discovery,positive,,3,[],0,False,True,8,50,5
IBM,2023-07-19,train,neutral,bullish,18.83,False,Hold,Intact,unknown,None,positive,,3,[],0,False,True,12,50,8
IBM,2023-10-25,train,neutral,bullish,13.26,False,Hold,Intact,unknown,Execution,neutral,,3,[],0,False,True,7,7,5
IBM,2024-01-24,train,neutral,bearish,-5.7,False,Hold,Intact,unknown,None,positive,,4,[],0,False,True,18,50,14
IBM,2024-04-24,train,neutral,bullish,12.07,False,Hold,Intact,unknown,Execution,neutral,,3,[],0,False,True,5,5,3
IBM,2024-07-24,train,neutral,bullish,9.28,False,Hold,Intact,flat,Execution,neutral,,3,[],0,False,True,12,50,10
IBM,2024-10-23,train,neutral,bullish,12.83,False,Hold,Intact,flat,None,neutral,,3,[],0,False,True,12,12,8
IBM,2025-01-29,train,bullish,bullish,8.41,True,Add,Strengthening,up,None,positive,,3,[],0,False,True,7,7,6
IBM,2025-04-23,train,neutral,bearish,-7.6,False,Hold,Intact,flat,None,positive,,3,[],0,False,True,20,50,15
IBM,2025-07-23,train,bullish,neutral,-2.56,False,Add,Strengthening,up,None,positive,,4,[],0,False,True,8,50,6
IBM,2025-10-22,train,bullish,bearish,-18.9,False,Add,Strengthening,up,None,positive,,3,[],0,False,True,8,50,6
INTC,2020-01-23,train,neutral,neutral,-1.97,True,Hold,Intact,unknown,Execution,neutral,,6,[],0,True,True,8,50,5
INTC,2020-04-23,train,neutral,bearish,-32.19,False,Hold,Intact,unknown,None,positive,,5,[],0,False,True,7,50,5
INTC,2020-07-23,train,bearish,bearish,-15.56,True,Trim,Weakening,down,Execution,negative,1,,[],0,True,True,12,35,5
INTC,2020-10-22,train,neutral,neutral,-3.55,True,Hold,Intact,unknown,Execution,neutral,,4,[],0,False,True,18,18,12
INTC,2021-04-23,train,neutral,bearish,-25.24,False,Hold,Intact,unknown,None,neutral,,,[],0,False,True,5,35,3
INTC,2021-07-22,train,neutral,bearish,-9.6,False,Hold,Intact,unknown,Execution,neutral,,,[],0,True,True,4,4,2
INTC,2021-10-21,train,neutral,bearish,-11.75,False,Hold,Intact,unknown,Execution,neutral,,6,[],0,False,True,20,50,8
INTC,2022-01-26,train,neutral,bearish,-14.81,False,Hold,Intact,unknown,None,neutral,,,[],0,False,True,5,35,3
INTC,2022-04-28,train,neutral,bearish,-32.74,False,Hold,Intact,unknown,None,neutral,,6,[],0,False,True,8,50,5
INTC,2022-07-28,train,bearish,bearish,-23.9,True,Trim,Weakening,down,Execution,negative,1,,[],0,True,True,10,35,5
INTC,2022-10-27,train,bearish,bullish,5.13,False,Trim,Weakening,unknown,Execution,negative,1,4,"[2, 3]",2,True,True,8,8,4
INTC,2023-01-26,train,bearish,neutral,3.03,False,Trim,Weakening,down,Execution,negative,1,,[],0,True,True,5,35,3
INTC,2023-04-27,train,bearish,bullish,8.87,False,Trim,Weakening,unknown,Structural,negative,1,,[],0,True,True,6,35,2
INTC,2023-07-27,train,neutral,bullish,35.56,False,Hold,Intact,unknown,None,positive,,4,[],0,False,True,8,50,5
INTC,2023-10-26,train,bullish,bearish,-14.08,False,Add,Intact,unknown,Execution,positive,,4,[],0,False,True,8,50,5
INTC,2024-01-25,train,neutral,bearish,-47.56,False,Hold,Intact,unknown,None,positive,,3,[],0,False,True,4,4,2
INTC,2024-04-25,train,bearish,bearish,-51.42,True,Trim,Intact,unknown,Execution,neutral,1,,[],0,False,True,4,35,2
INTC,2024-08-01,train,bearish,bearish,-42.54,True,Trim,Weakening,down,Execution,negative,1,,"[1, 3]",2,True,True,12,35,4
INTC,2024-10-31,train,bearish,bearish,-5.37,True,Trim,Weakening,unknown,Execution,negative,1,,[],0,True,True,8,35,5
INTC,2025-01-30,train,bearish,bearish,-5.52,True,Trim,Weakening,unknown,Execution,neutral,1,,[],0,True,True,4,35,2
INTC,2025-04-24,train,bearish,bullish,54.69,False,Trim,Weakening,down,Structural,negative,1,,[],0,True,True,5,35,2
INTC,2025-07-24,train,bearish,bullish,131.44,False,Trim,Weakening,down,Structural,neutral,,,[],0,True,True,8,35,3
INTC,2025-10-23,train,neutral,bullish,69.54,False,Hold,Intact,flat,None,positive,,2,[],0,False,True,8,50,5
ITW,2020-01-31,train,neutral,neutral,4.23,True,Hold,Intact,unknown,None,positive,,7,[],0,False,True,8,50,5
ITW,2020-05-05,train,neutral,bullish,12.96,False,Hold,Intact,unknown,Discovery,positive,,7,[],0,False,True,8,50,6
ITW,2020-07-31,train,neutral,bearish,-8.35,False,Hold,Intact,unknown,None,neutral,,7,[],0,False,True,8,50,5
ITW,2020-10-23,train,neutral,bearish,-9.97,False,Hold,Intact,unknown,None,positive,,5,[],0,False,False,8,50,6
ITW,2021-02-05,train,neutral,neutral,-1.5,True,Hold,Intact,flat,None,positive,,5,[],0,False,True,20,50,15
ITW,2021-04-30,train,neutral,bearish,-11.18,False,Hold,Strengthening,unknown,None,positive,,6,[],0,False,True,8,50,5
ITW,2021-07-30,train,neutral,neutral,1.46,True,Hold,Strengthening,unknown,None,positive,,6,[],0,False,True,7,50,5
ITW,2021-10-28,train,neutral,neutral,-3.86,True,Hold,Intact,unknown,Discovery,positive,,6,[],0,False,True,7,50,5
ITW,2022-02-03,train,neutral,bearish,-6.0,False,Hold,Intact,unknown,Discovery,positive,,6,[],0,False,True,20,50,15
ITW,2022-05-03,train,bullish,bullish,12.1,True,Add,Strengthening,up,None,positive,,6,[],0,False,True,8,50,7
ITW,2022-08-02,train,neutral,bullish,15.58,False,Hold,Strengthening,up,None,positive,,5,[],0,False,True,7,7,5
ITW,2022-10-25,train,bullish,bullish,8.67,True,Add,Intact,unknown,None,positive,,5,[],0,False,True,7,7,6
ITW,2023-02-02,train,neutral,bearish,-7.82,False,Hold,Intact,flat,None,positive,,5,[],0,False,True,8,50,6
ITW,2023-05-02,train,neutral,bearish,-6.17,False,Hold,Intact,flat,None,positive,,7,[],0,False,True,7,50,5
ITW,2023-08-01,train,neutral,neutral,-2.0,True,Hold,Strengthening,unknown,None,positive,,7,[],0,False,True,6,50,5
ITW,2023-10-24,train,neutral,bearish,-7.0,False,Hold,Intact,flat,Discovery,neutral,,7,[],0,False,True,8,50,6
ITW,2024-02-01,train,neutral,bearish,-16.2,False,Hold,Intact,unknown,None,positive,,7,[],0,False,True,8,50,6
ITW,2024-04-30,train,neutral,bearish,-11.01,False,Hold,Intact,flat,None,positive,,7,[],0,False,True,7,50,5
ITW,2024-07-30,train,neutral,bearish,-7.78,False,Hold,Intact,flat,None,positive,,4,[],0,False,True,7,7,5
ITW,2024-10-30,train,neutral,neutral,-4.85,True,Hold,Intact,flat,None,positive,,7,[],0,False,True,20,50,15
ITW,2025-02-05,train,neutral,neutral,-3.44,True,Hold,Intact,unknown,None,neutral,,7,[],0,False,True,8,50,6
ITW,2025-04-30,train,neutral,bearish,-23.07,False,Hold,Intact,unknown,None,positive,,5,[],0,False,True,8,50,7
ITW,2025-07-30,train,neutral,bearish,-7.8,False,Hold,Intact,unknown,None,positive,,5,[],0,False,True,7,7,6
ITW,2025-10-24,train,neutral,neutral,4.16,True,Hold,Intact,unknown,Discovery,positive,,7,[],0,False,True,8,50,6
JKS,2020-06-20,train,bearish,bullish,336.65,False,Trim,Intact,unknown,Discovery,neutral,,,[],0,False,True,15,35,12
JKS,2020-09-23,train,neutral,neutral,-2.39,True,Hold,Intact,unknown,None,neutral,,4,[],0,False,True,8,50,5
JKS,2020-12-07,train,neutral,bearish,-48.61,False,Hold,Intact,unknown,Execution,neutral,,,[],0,False,True,5,35,3
JKS,2021-04-09,train,neutral,bullish,15.87,False,Hold,Intact,unknown,Discovery,neutral,,,[],0,False,True,6,35,3
JKS,2021-06-25,train,neutral,bearish,-13.8,False,Hold,Intact,unknown,Discovery,neutral,,,[],0,False,True,8,35,4
JKS,2021-09-15,train,neutral,neutral,3.58,True,Hold,Intact,unknown,Discovery,neutral,,,[],0,False,True,4,35,2
JKS,2021-11-30,train,neutral,bullish,26.55,False,Hold,Intact,unknown,Execution,negative,,,[],0,False,True,5,35,2
JKS,2022-03-23,train,neutral,bullish,24.49,False,Hold,Intact,unknown,None,neutral,,5,[],0,False,True,10,50,7
JKS,2022-04-28,train,neutral,neutral,0.84,True,Hold,Intact,unknown,Discovery,neutral,,4,[],0,False,True,8,50,4
JKS,2022-08-26,train,bearish,bearish,-14.76,True,Trim,Intact,unknown,Discovery,neutral,1,,[],0,False,True,8,35,4
JKS,2022-10-28,train,bullish,neutral,1.07,False,Add,Strengthening,unknown,Discovery,neutral,,4,[],0,False,True,8,8,6
JKS,2023-03-10,train,neutral,bearish,-56.08,False,Hold,Intact,unknown,Discovery,neutral,,,[],0,False,True,12,35,8
JKS,2023-04-28,train,bearish,bearish,-46.55,True,Trim,Intact,unknown,Discovery,neutral,,,[],0,False,True,8,35,6
JKS,2023-08-14,train,bullish,bearish,-35.64,False,Add,Strengthening,unknown,None,positive,,4,[],0,False,True,18,50,15
JKS,2023-10-30,train,bullish,bearish,-38.95,False,Add,Strengthening,unknown,None,positive,,4,[],0,False,True,8,50,6
JKS,2024-03-20,train,neutral,bearish,-26.01,False,Hold,Intact,unknown,Discovery,neutral,,,[],0,False,True,12,35,6
JKS,2024-04-29,train,neutral,neutral,-1.96,True,Hold,Intact,unknown,Discovery,neutral,,,[],0,False,True,6,35,4
JKS,2024-08-30,train,bearish,bullish,12.3,False,Trim,Intact,unknown,Structural,neutral,1,,[],0,False,True,8,35,4
JKS,2024-10-30,train,bearish,bearish,-27.92,True,Trim,Weakening,down,Structural,negative,,,[],0,True,True,8,15,3
JKS,2025-04-29,train,bearish,bullish,8.76,False,Trim,Weakening,unknown,Structural,neutral,1,,[],0,True,True,8,35,3
JKS,2025-11-17,train,neutral,bearish,-33.46,False,Hold,Intact,up,None,neutral,,2,[],0,False,True,8,50,4
JPM,2020-01-14,train,bullish,bearish,-26.64,False,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,8,8,7
JPM,2020-06-24,train,neutral,bullish,11.25,False,Hold,Intact,unknown,Discovery,positive,,5,[],0,False,True,8,50,6
JPM,2020-07-13,train,neutral,bullish,21.09,False,Hold,Intact,unknown,None,positive,,5,[],0,False,True,12,50,10
JPM,2020-10-13,train,neutral,bullish,34.98,False,Hold,Intact,unknown,None,positive,,4,[],0,False,True,7,50,5
JPM,2021-01-15,train,neutral,bearish,-5.24,False,Hold,Strengthening,unknown,None,positive,,5,[],0,False,True,8,50,6
JPM,2021-04-14,train,bullish,neutral,0.71,False,Add,Strengthening,unknown,None,neutral,,4,[],0,False,True,8,50,6
JPM,2021-07-13,train,bullish,neutral,-0.24,False,Add,Intact,unknown,None,positive,,6,[],0,False,True,8,50,7
JPM,2021-10-13,train,neutral,bearish,-22.8,False,Hold,Intact,unknown,None,positive,,6,[],0,False,True,7,50,5
JPM,2022-01-14,train,neutral,bearish,-11.34,False,Hold,Intact,unknown,None,positive,,4,[],0,False,True,6,50,4
JPM,2022-04-13,train,neutral,neutral,0.96,True,Hold,Intact,unknown,None,neutral,,4,[],0,False,True,8,8,6
JPM,2022-07-14,train,neutral,bullish,24.12,False,Hold,Intact,unknown,None,positive,,5,[],0,False,True,8,50,6
JPM,2022-10-14,train,bullish,bullish,9.44,True,Add,Strengthening,up,None,positive,,5,[],0,False,True,8,50,7
JPM,2023-01-13,train,neutral,bearish,-8.02,False,Hold,Intact,unknown,None,positive,,4,[],0,False,True,8,50,6
JPM,2023-04-14,train,bullish,neutral,2.07,False,Add,Strengthening,up,None,positive,,4,[],0,False,True,7,50,5
JPM,2023-07-14,train,neutral,bullish,6.77,False,Hold,Intact,unknown,None,positive,,7,[],0,False,True,8,50,5
JPM,2023-10-13,train,neutral,bullish,5.12,False,Hold,Strengthening,up,None,positive,,5,[],0,False,True,8,8,6
JPM,2024-01-12,train,neutral,neutral,3.75,True,Hold,Intact,flat,None,positive,,5,[],0,False,True,8,50,6
JPM,2024-04-12,train,neutral,bullish,8.16,False,Hold,Intact,flat,None,positive,,5,[],0,False,True,8,50,5
JPM,2024-07-12,train,neutral,bullish,13.38,False,Hold,Intact,unknown,None,positive,,4,[],0,False,True,8,50,6
JPM,2024-10-11,train,neutral,bullish,14.13,False,Hold,Intact,flat,None,positive,,5,[],0,False,True,7,50,5
JPM,2025-01-15,train,neutral,bullish,7.96,False,Hold,Intact,flat,None,positive,,4,[],0,False,True,12,50,10
JPM,2025-04-11,train,bullish,bullish,5.09,True,Add,Strengthening,up,None,positive,,5,[],0,False,False,8,50,7
JPM,2025-07-15,train,bullish,neutral,-3.02,False,Add,Strengthening,up,None,positive,,6,[],0,False,True,12,50,9
JPM,2025-10-14,train,neutral,neutral,-1.87,True,Hold,Strengthening,up,None,positive,,5,[],0,False,True,8,50,6
KMB,2020-04-22,train,neutral,bearish,-18.89,False,Hold,Intact,unknown,None,positive,,4,[],0,False,True,14,50,12
KMB,2020-07-23,train,bullish,bearish,-30.05,False,Add,Strengthening,up,None,positive,,3,[],0,False,True,8,50,6
KMB,2020-10-22,train,neutral,bearish,-18.01,False,Hold,Intact,unknown,Discovery,neutral,,4,[],0,False,True,8,50,6
KMB,2021-01-25,train,neutral,bearish,-15.77,False,Hold,Intact,flat,None,positive,,3,[],0,False,True,5,5,4
KMB,2021-04-23,train,neutral,bearish,-8.03,False,Hold,Intact,down,Discovery,negative,,4,[],0,False,True,18,50,12
KMB,2021-07-23,train,neutral,bullish,6.09,False,Hold,Intact,unknown,Discovery,negative,,,[],0,False,True,5,35,3
KMB,2021-10-25,train,neutral,bullish,16.21,False,Hold,Intact,down,Execution,negative,,4,[],0,False,True,22,22,14
KMB,2022-01-26,train,neutral,bullish,5.39,False,Hold,Intact,unknown,Discovery,negative,,,[],0,False,True,15,35,8
KMB,2022-04-22,train,neutral,bearish,-5.58,False,Hold,Intact,unknown,None,neutral,,5,[],0,False,True,6,50,4
KMB,2022-07-26,train,neutral,neutral,-1.89,True,Hold,Intact,unknown,None,neutral,,,[],0,False,True,18,35,14
KMB,2022-10-25,train,neutral,bullish,15.58,False,Hold,Intact,unknown,Discovery,neutral,,,[],0,False,True,4,35,3
KMB,2023-01-25,train,neutral,bearish,-13.91,False,Hold,Intact,unknown,Discovery,neutral,,,[],0,False,True,5,35,3
KMB,2023-04-21,train,neutral,bearish,-15.23,False,Hold,Intact,unknown,Discovery,neutral,,3,[],0,False,True,8,8,6
KMB,2023-07-21,train,bullish,bearish,-17.17,False,Add,Strengthening,unknown,None,positive,,3,[],0,False,True,7,7,6
KMB,2023-10-20,train,neutral,bearish,-14.52,False,Hold,Intact,unknown,None,positive,,4,[],0,False,False,12,12,8
KMB,2024-01-19,train,bullish,neutral,3.19,False,Add,Strengthening,unknown,None,positive,,4,[],0,False,False,20,50,15
KMB,2024-04-19,train,bullish,neutral,-3.41,False,Add,Strengthening,unknown,None,positive,,3,[],0,False,True,8,50,7
KMB,2024-07-19,train,bullish,bearish,-20.28,False,Add,Strengthening,unknown,None,positive,,,[],0,False,True,12,35,10
KMB,2024-10-18,train,neutral,bullish,8.42,False,Hold,Intact,flat,None,positive,,,[],0,False,True,5,5,3
KMB,2025-01-24,train,neutral,bearish,-5.59,False,Hold,Intact,unknown,None,neutral,,4,[],0,False,True,20,50,15
KMB,2025-04-25,train,neutral,bearish,-32.63,False,Hold,Intact,flat,None,neutral,,4,[],0,False,True,8,50,6
KMB,2025-07-18,train,neutral,bearish,-32.33,False,Hold,Intact,unknown,Execution,neutral,,,[],0,False,True,12,35,8
KMB,2025-10-30,train,neutral,bearish,-23.83,False,Hold,Intact,unknown,None,neutral,,5,[],0,False,True,12,50,9
LLY,2020-01-30,train,neutral,bullish,8.38,False,Hold,Intact,unknown,None,positive,,5,[],0,False,True,8,50,6
LLY,2020-04-23,train,neutral,bearish,-34.91,False,Hold,Intact,unknown,None,positive,,3,[],0,False,True,7,50,5
LLY,2020-07-30,train,neutral,bullish,20.77,False,Hold,Strengthening,unknown,None,positive,,4,[],0,False,True,7,50,5
LLY,2020-10-27,train,neutral,bullish,14.7,False,Hold,Intact,unknown,Execution,negative,,4,[],0,False,True,8,50,5
LLY,2021-01-29,train,bullish,neutral,-1.41,False,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,7,7,5
LLY,2021-04-27,train,bullish,bullish,27.14,True,Add,Strengthening,unknown,None,positive,,4,[],0,False,False,8,50,7
LLY,2021-08-03,train,neutral,bearish,-5.69,False,Hold,Strengthening,up,None,positive,,5,[],0,False,True,8,8,6
LLY,2021-10-26,train,bullish,bullish,22.58,True,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,8,50,7
LLY,2022-02-03,train,bullish,bullish,32.17,True,Add,Strengthening,unknown,None,positive,,4,[],0,False,True,7,50,5
LLY,2022-04-28,train,bullish,bullish,31.05,True,Add,Strengthening,unknown,None,positive,,6,[],0,False,True,7,50,5
LLY,2022-08-04,train,bullish,bullish,7.52,True,Add,Strengthening,up,None,positive,,5,[],0,False,True,15,50,12
LLY,2022-11-01,train,neutral,bullish,7.8,False,Hold,Strengthening,unknown,None,positive,,5,[],0,False,True,8,50,6
LLY,2023-02-02,train,bullish,bullish,28.13,True,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,7,50,5
LLY,2023-04-27,train,bullish,bullish,45.5,True,Add,Strengthening,unknown,None,positive,,4,[],0,False,True,8,10,7
LLY,2023-08-08,train,bullish,bullish,25.09,True,Add,Strengthening,up,None,positive,,5,[],0,False,True,15,50,12
LLY,2023-11-02,train,bullish,bullish,13.02,True,Add,Strengthening,up,None,positive,,5,[],0,False,True,12,50,10
LLY,2024-02-06,train,bullish,bullish,6.8,True,Add,Strengthening,unknown,None,positive,,6,[],0,False,True,15,50,12
LLY,2024-04-30,train,bullish,neutral,-0.21,False,Add,Strengthening,up,None,positive,,7,[],0,False,True,12,50,10
LLY,2024-08-08,train,neutral,bearish,-11.3,False,Hold,Strengthening,up,None,positive,,5,[],0,False,True,7,7,5
LLY,2024-10-30,train,neutral,bullish,10.55,False,Hold,Strengthening,up,None,positive,,6,[],0,False,True,8,50,6
LLY,2025-02-06,train,bullish,bearish,-30.65,False,Add,Strengthening,up,None,positive,,6,[],0,False,True,7,7,5
LLY,2025-05-01,train,bullish,bearish,-15.38,False,Add,Strengthening,up,None,positive,,5,[],0,False,True,12,50,10
LLY,2025-08-07,train,neutral,bullish,52.12,False,Hold,Strengthening,up,Execution,neutral,,6,[],0,False,True,8,50,5
LLY,2025-10-30,train,neutral,neutral,4.96,True,Hold,Strengthening,up,None,positive,,5,[],0,False,True,8,50,5
MMM,2020-01-28,train,neutral,neutral,-4.44,True,Hold,Intact,flat,None,neutral,,4,[],0,False,True,15,50,10
MMM,2020-01-29,train,neutral,neutral,-3.09,True,Hold,Intact,unknown,None,positive,,5,[],0,False,True,18,50,14
MMM,2020-04-25,train,bearish,bearish,-10.09,True,Trim,Weakening,down,Execution,negative,1,,[],0,False,True,8,8,4
MMM,2020-04-28,train,neutral,bearish,-16.2,False,Hold,Intact,unknown,None,neutral,,4,[],0,False,True,5,5,4
MMM,2020-07-25,train,neutral,bearish,-14.55,False,Hold,Intact,unknown,Discovery,positive,,4,[],0,False,True,4,50,2
MMM,2020-07-28,train,neutral,bearish,-6.22,False,Hold,Intact,unknown,None,neutral,,4,[],0,False,True,18,50,12
MMM,2020-10-27,train,neutral,neutral,-2.69,True,Hold,Intact,unknown,None,positive,,4,[],0,False,True,5,50,4
MMM,2021-01-26,train,neutral,neutral,-0.45,True,Hold,Intact,unknown,None,neutral,,9,[],0,False,True,4,50,3
MMM,2021-04-27,train,neutral,bearish,-15.53,False,Hold,Intact,unknown,None,neutral,,4,[],0,False,True,18,50,12
MMM,2021-07-27,train,neutral,bearish,-12.29,False,Hold,Intact,unknown,Execution,negative,,,[],0,False,True,5,35,3
MMM,2021-10-26,train,neutral,bearish,-12.09,False,Hold,Intact,unknown,Discovery,neutral,,3,[],0,False,True,4,50,3
MMM,2022-01-25,train,neutral,bearish,-8.96,False,Hold,Intact,unknown,Execution,neutral,,4,[],0,False,True,4,4,2
MMM,2022-04-26,train,neutral,bearish,-10.34,False,Hold,Intact,unknown,Structural,negative,,4,[],0,True,True,18,35,10
MMM,2022-07-26,train,bearish,bearish,-20.68,True,Trim,Weakening,unknown,Structural,negative,1,,[],0,True,True,3,3,1
MMM,2022-10-25,train,neutral,bearish,-17.42,False,Hold,Intact,unknown,None,neutral,,4,[],0,False,True,18,50,12
MMM,2023-01-24,train,bearish,bearish,-18.3,True,Trim,Weakening,down,Execution,negative,1,3,"[2, 3]",2,True,True,4,4,1
MMM,2023-04-25,train,neutral,bearish,-17.98,False,Hold,Intact,unknown,None,neutral,,4,[],0,False,True,18,50,12
MMM,2023-07-25,train,bearish,bearish,-18.96,True,Trim,Weakening,down,Structural,neutral,1,,[],0,True,True,12,35,6
MMM,2023-10-24,train,neutral,neutral,4.06,True,Hold,Intact,unknown,None,positive,,,[],0,False,True,20,35,15
MMM,2024-01-23,train,neutral,bullish,16.13,False,Hold,Intact,unknown,None,neutral,,4,[],0,False,True,4,4,2
MMM,2024-04-30,train,neutral,bullish,18.05,False,Hold,Intact,unknown,None,neutral,,3,[],0,False,True,4,4,2
MMM,2024-07-26,train,neutral,bullish,5.84,False,Hold,Intact,unknown,Structural,positive,,3,[],0,True,True,4,50,3
MMM,2024-10-22,train,neutral,bullish,13.1,False,Hold,Intact,unknown,None,neutral,,,[],0,False,True,5,35,4
MMM,2025-01-21,train,neutral,neutral,-1.35,True,Hold,Intact,unknown,None,positive,,5,[],0,False,True,6,50,4
MMM,2025-04-22,train,neutral,bearish,-5.09,False,Hold,Intact,unknown,Discovery,positive,,4,[],0,False,True,12,50,8
MMM,2025-07-18,train,neutral,neutral,-0.7,True,Hold,Intact,unknown,None,positive,,3,[],0,False,True,22,22,15
MMM,2025-10-21,train,bullish,bearish,-15.79,False,Add,Strengthening,unknown,None,positive,,3,[],0,False,True,12,12,10
MRK,2020-02-05,train,bullish,neutral,-4.66,False,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,15,50,12
MRK,2020-04-28,train,neutral,bearish,-22.3,False,Hold,Intact,unknown,Discovery,positive,,5,[],0,False,True,7,50,5
MRK,2020-07-31,train,neutral,bearish,-17.29,False,Hold,Intact,unknown,None,positive,,5,[],0,False,True,8,50,6
MRK,2020-10-27,train,neutral,bearish,-24.25,False,Hold,Intact,unknown,Execution,neutral,,4,[],0,False,True,7,50,5
MRK,2021-02-04,train,neutral,bearish,-10.2,False,Hold,Intact,unknown,None,positive,,5,[],0,False,True,8,50,5
MRK,2021-04-29,train,neutral,bullish,14.0,False,Hold,Intact,unknown,None,neutral,,,[],0,False,True,20,35,14
MRK,2021-06-28,train,neutral,bearish,-12.02,False,Hold,Intact,unknown,None,neutral,,6,[],0,False,True,7,7,5
MRK,2021-10-28,train,bullish,bullish,9.0,True,Add,Strengthening,unknown,None,unknown,,5,[],0,False,True,7,50,6
MRK,2022-02-03,train,neutral,bullish,17.15,False,Hold,Intact,unknown,None,neutral,,5,[],0,False,True,7,50,5
MRK,2022-04-28,train,bullish,bullish,23.78,True,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,7,50,6
MRK,2022-07-28,train,bullish,bullish,19.15,True,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,20,50,18
MRK,2022-10-27,train,neutral,bullish,6.93,False,Hold,Intact,unknown,None,neutral,,5,[],0,False,True,8,50,6
MRK,2023-02-02,train,bullish,bearish,-5.5,False,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,8,50,6
MRK,2023-04-27,train,neutral,bearish,-8.38,False,Hold,Strengthening,up,None,positive,,5,[],0,False,True,8,50,6
MRK,2023-08-01,train,bullish,bullish,8.02,True,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,12,50,10
MRK,2023-10-26,train,bullish,neutral,1.8,False,Add,Strengthening,unknown,None,positive,,7,[],0,False,True,8,50,6
MRK,2024-02-01,train,bullish,bearish,-20.94,False,Add,Strengthening,unknown,None,positive,,7,[],0,False,True,8,50,7
MRK,2024-04-25,train,bullish,bearish,-34.05,False,Add,Strengthening,up,None,positive,,6,[],0,False,True,7,7,6
MRK,2024-07-30,train,neutral,bearish,-26.98,False,Hold,Intact,unknown,Execution,negative,,4,[],0,False,True,7,50,5
MRK,2024-10-31,train,bearish,bearish,-16.84,True,Trim,Intact,down,Execution,neutral,1,4,[],0,False,True,6,50,5
MRK,2025-02-04,train,bearish,bearish,-15.32,True,Trim,Intact,down,Execution,negative,1,5,[],0,False,True,7,50,5
MRK,2025-04-24,train,neutral,bearish,-13.68,False,Hold,Intact,flat,None,neutral,,5,[],0,False,True,6,50,4
MRK,2025-07-29,train,neutral,bullish,21.13,False,Hold,Intact,unknown,None,neutral,,5,[],0,False,True,8,50,5
MRK,2025-10-30,train,neutral,bullish,20.83,False,Hold,Intact,flat,None,neutral,,6,[],0,,True,7,7,5
MSFT,2020-01-29,train,bullish,bullish,21.89,True,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,12,50,10
MSFT,2020-04-29,train,bullish,neutral,2.82,False,Add,Strengthening,unknown,None,positive,,5,[],0,False,False,8,50,7
MSFT,2020-07-22,train,bullish,bearish,-11.5,False,Add,Strengthening,up,None,positive,,5,[],0,False,False,12,50,10
MSFT,2020-10-27,train,bullish,neutral,-0.6,False,Add,Strengthening,unknown,Execution,positive,,6,[],0,False,True,8,8,7
MSFT,2021-01-26,train,bullish,bullish,8.95,True,Add,Strengthening,unknown,None,positive,,6,[],0,False,False,8,50,7
MSFT,2021-04-29,train,bullish,bullish,19.34,True,Add,Strengthening,unknown,None,unknown,,5,[],0,False,False,8,50,7
MSFT,2021-07-27,train,bullish,neutral,1.71,False,Add,Strengthening,unknown,None,positive,,6,[],0,False,True,8,50,7
MSFT,2021-10-26,train,bullish,neutral,-4.12,False,Add,Strengthening,unknown,Execution,positive,,5,[],0,False,True,10,50,8
MSFT,2022-01-25,train,neutral,neutral,-2.65,True,Hold,Intact,unknown,None,positive,,5,[],0,False,True,12,50,10
